id,url_id,user_id,event_type,timestamp,details
217,217,197,created,2025-07-08 05:03:17,"{""short_code"":""Ykluon"",""original_url"":""https://relay.cloud/forest/beacon/217""}"
218,218,112,created,2025-04-22 09:57:40,"{""short_code"":""3t4LDu"",""original_url"":""https://opswise.net/ivory/window/218""}"
219,219,110,created,2025-09-29 09:38:55,"{""short_code"":""frWe60"",""original_url"":""https://relay.cloud/mellow/network/219""}"
220,220,283,created,2025-11-21 16:16:39,"{""short_code"":""yQYrZW"",""original_url"":""https://hackstack.io/silver/lagoon/220""}"
221,221,283,created,2025-07-01 17:20:02,"{""short_code"":""SjfBnb"",""original_url"":""https://seeded.app/harbor/garden/221""}"
222,222,391,created,2025-12-30 19:32:09,"{""short_code"":""3iNHDz"",""original_url"":""https://acme.dev/cobalt/canyon/222""}"
223,223,159,created,2025-10-08 16:29:03,"{""short_code"":""Xsg1bJ"",""original_url"":""https://opswise.net/vivid/lagoon/223""}"
224,224,296,created,2025-01-04 10:13:42,"{""short_code"":""U4nFhH"",""original_url"":""https://opswise.net/proud/quartz/224""}"
225,225,298,created,2025-11-23 12:08:54,"{""short_code"":""fLjsOD"",""original_url"":""https://acme.dev/silver/pioneer/225""}"
226,226,358,created,2025-04-20 04:25:48,"{""short_code"":""mmgJwl"",""original_url"":""https://opswise.net/navy/zenith/226""}"
227,227,222,created,2025-06-01 06:12:24,"{""short_code"":""V2pzSZ"",""original_url"":""https://acme.dev/cobalt/lagoon/227""}"
228,228,40,created,2025-03-10 17:17:34,"{""short_code"":""GafdMD"",""original_url"":""https://hackstack.io/vivid/meadow/228""}"
229,229,210,created,2025-01-17 03:18:15,"{""short_code"":""sXtoVf"",""original_url"":""https://seeded.app/urban/delta/229""}"
230,230,298,created,2025-10-05 16:28:28,"{""short_code"":""QLOp1i"",""original_url"":""https://relay.cloud/calm/engine/230""}"
231,231,67,created,2025-03-02 09:15:01,"{""short_code"":""P25BPE"",""original_url"":""https://opswise.net/forest/pioneer/231""}"
232,232,335,created,2025-05-07 11:23:39,"{""short_code"":""mANGWu"",""original_url"":""https://example.com/gold/engine/232""}"
233,233,133,created,2025-06-13 23:09:09,"{""short_code"":""egNra6"",""original_url"":""https://acme.dev/cobalt/orbit/233""}"
234,234,61,created,2025-08-03 08:40:22,"{""short_code"":""5iVSfa"",""original_url"":""https://relay.cloud/mellow/engine/234""}"
235,235,44,created,2025-12-20 16:05:45,"{""short_code"":""lIo2Mm"",""original_url"":""https://acme.dev/lively/harvest/235""}"
236,236,68,created,2025-09-01 20:44:03,"{""short_code"":""pVXnSx"",""original_url"":""https://seeded.app/dawn/kernel/236""}"
237,237,366,created,2025-01-18 21:32:26,"{""short_code"":""ajh5S3"",""original_url"":""https://opswise.net/tidy/trail/237""}"
238,238,161,created,2025-11-25 06:17:10,"{""short_code"":""vr6a5u"",""original_url"":""https://seeded.app/urban/anchor/238""}"
239,239,359,created,2025-02-06 09:49:21,"{""short_code"":""91s3mC"",""original_url"":""https://seeded.app/tidy/zenith/239""}"
240,240,75,created,2025-10-28 16:53:58,"{""short_code"":""1DUl7k"",""original_url"":""https://hackstack.io/urban/zenith/240""}"
241,241,167,created,2025-07-28 06:22:23,"{""short_code"":""NdDWNm"",""original_url"":""https://example.com/warm/engine/241""}"
242,242,350,created,2025-05-29 15:53:18,"{""short_code"":""ofA916"",""original_url"":""https://relay.cloud/navy/garden/242""}"
243,243,273,created,2025-03-26 14:49:29,"{""short_code"":""ZBpbcX"",""original_url"":""https://hackstack.io/young/kernel/243""}"
244,244,368,created,2025-04-04 18:40:14,"{""short_code"":""3ePw3T"",""original_url"":""https://acme.dev/navy/signal/244""}"
245,245,307,created,2025-02-25 14:09:02,"{""short_code"":""cDYFTZ"",""original_url"":""https://acme.dev/young/trail/245""}"
246,246,13,created,2025-10-14 00:02:03,"{""short_code"":""f50Gxi"",""original_url"":""https://seeded.app/cobalt/island/246""}"
247,247,240,created,2025-10-25 10:23:06,"{""short_code"":""bAEtiu"",""original_url"":""https://example.com/rapid/zenith/247""}"
248,248,142,created,2026-01-19 14:23:12,"{""short_code"":""kLODNc"",""original_url"":""https://acme.dev/dawn/river/248""}"
249,249,117,created,2025-10-10 03:23:34,"{""short_code"":""JrkyPT"",""original_url"":""https://example.com/calm/kernel/249""}"
250,250,187,created,2025-05-27 01:49:52,"{""short_code"":""XOyvR4"",""original_url"":""https://seeded.app/urban/garden/250""}"
251,251,202,created,2025-08-23 08:10:25,"{""short_code"":""vm3oMz"",""original_url"":""https://example.com/clear/pioneer/251""}"
252,252,130,created,2025-12-28 20:39:08,"{""short_code"":""osomfc"",""original_url"":""https://hackstack.io/forest/journey/252""}"
253,253,224,created,2025-03-08 19:20:45,"{""short_code"":""WW6o9i"",""original_url"":""https://acme.dev/quiet/quartz/253""}"
254,254,226,created,2025-10-21 12:54:37,"{""short_code"":""EED4uA"",""original_url"":""https://acme.dev/dawn/valley/254""}"
255,255,240,created,2026-01-27 02:17:01,"{""short_code"":""LTPFoO"",""original_url"":""https://acme.dev/amber/journey/255""}"
256,256,17,created,2025-04-13 08:45:48,"{""short_code"":""CYHfyy"",""original_url"":""https://acme.dev/harbor/window/256""}"
257,257,304,created,2025-05-27 00:48:53,"{""short_code"":""TaWxRZ"",""original_url"":""https://example.com/amber/valley/257""}"
258,258,277,created,2025-05-13 20:43:43,"{""short_code"":""eZ7ZZt"",""original_url"":""https://seeded.app/harbor/trail/258""}"
259,259,93,created,2025-12-03 21:05:05,"{""short_code"":""oLRYeU"",""original_url"":""https://relay.cloud/calm/anchor/259""}"
260,260,388,created,2026-01-17 12:53:44,"{""short_code"":""Zoa5ZY"",""original_url"":""https://acme.dev/keen/journey/260""}"
261,261,38,created,2025-03-18 22:26:13,"{""short_code"":""S0FiTu"",""original_url"":""https://example.com/urban/river/261""}"
262,262,200,created,2025-03-28 21:21:55,"{""short_code"":""TuKwPg"",""original_url"":""https://hackstack.io/keen/zenith/262""}"
263,263,339,created,2025-10-08 04:51:11,"{""short_code"":""EKFZOJ"",""original_url"":""https://acme.dev/ember/orbit/263""}"
264,264,64,created,2025-06-01 15:23:39,"{""short_code"":""T3LMer"",""original_url"":""https://relay.cloud/forest/kernel/264""}"
265,265,189,created,2026-01-13 02:45:35,"{""short_code"":""OM72Rp"",""original_url"":""https://relay.cloud/forest/uplink/265""}"
266,266,327,created,2026-02-04 19:45:07,"{""short_code"":""MHuTdA"",""original_url"":""https://acme.dev/brisk/pioneer/266""}"
267,267,115,created,2025-02-03 07:25:34,"{""short_code"":""pRzVsG"",""original_url"":""https://opswise.net/harbor/kernel/267""}"
268,268,79,created,2025-10-07 03:39:34,"{""short_code"":""T98zZq"",""original_url"":""https://opswise.net/clear/engine/268""}"
269,269,226,created,2025-09-07 03:59:49,"{""short_code"":""naNfnn"",""original_url"":""https://seeded.app/brisk/island/269""}"
270,270,150,created,2025-09-18 16:37:24,"{""short_code"":""XYb8Rz"",""original_url"":""https://seeded.app/tidy/kernel/270""}"
271,271,349,created,2025-10-19 19:00:02,"{""short_code"":""KeH1Ad"",""original_url"":""https://example.com/brisk/window/271""}"
272,272,352,created,2025-12-07 16:10:36,"{""short_code"":""RCwdMp"",""original_url"":""https://seeded.app/cobalt/quartz/272""}"
273,273,127,created,2025-02-24 03:05:04,"{""short_code"":""8u8Dhl"",""original_url"":""https://example.com/brisk/zenith/273""}"
274,274,340,created,2026-01-13 07:03:47,"{""short_code"":""JcMuIH"",""original_url"":""https://acme.dev/brisk/signal/274""}"
275,275,295,created,2025-10-09 22:40:21,"{""short_code"":""lm0fgM"",""original_url"":""https://opswise.net/brisk/kernel/275""}"
276,276,211,created,2026-02-16 04:01:24,"{""short_code"":""glhXJB"",""original_url"":""https://example.com/warm/anchor/276""}"
277,277,329,created,2025-02-13 03:26:11,"{""short_code"":""FxtQH7"",""original_url"":""https://relay.cloud/warm/window/277""}"
278,278,190,created,2025-08-21 23:51:11,"{""short_code"":""b9pNQm"",""original_url"":""https://seeded.app/forest/valley/278""}"
279,279,327,created,2025-10-02 04:43:58,"{""short_code"":""Sz7enT"",""original_url"":""https://acme.dev/jade/meadow/279""}"
280,280,58,created,2025-01-21 22:43:46,"{""short_code"":""U6GkZD"",""original_url"":""https://opswise.net/lively/pioneer/280""}"
281,281,307,created,2025-06-02 22:06:48,"{""short_code"":""HeS4Ur"",""original_url"":""https://relay.cloud/amber/meadow/281""}"
282,282,67,created,2026-01-24 23:56:54,"{""short_code"":""z3a4Cc"",""original_url"":""https://relay.cloud/clear/orbit/282""}"
283,283,256,created,2025-10-05 08:23:37,"{""short_code"":""mxWq1u"",""original_url"":""https://opswise.net/calm/river/283""}"
284,284,341,created,2025-02-16 18:03:26,"{""short_code"":""OF9AKO"",""original_url"":""https://hackstack.io/clear/yard/284""}"
285,285,11,created,2025-09-29 09:35:06,"{""short_code"":""hO1Ope"",""original_url"":""https://hackstack.io/quiet/garden/285""}"
286,286,375,created,2026-01-05 09:47:35,"{""short_code"":""K0Ngz9"",""original_url"":""https://seeded.app/keen/canyon/286""}"
287,287,222,created,2025-04-05 20:53:49,"{""short_code"":""E0r00j"",""original_url"":""https://example.com/keen/anchor/287""}"
288,288,36,created,2025-06-30 22:00:19,"{""short_code"":""c9j76P"",""original_url"":""https://seeded.app/cobalt/valley/288""}"
289,289,393,created,2025-07-27 08:35:38,"{""short_code"":""L2izsR"",""original_url"":""https://relay.cloud/ivory/island/289""}"
290,290,394,created,2025-10-16 22:42:23,"{""short_code"":""mRHVKt"",""original_url"":""https://example.com/vivid/uplink/290""}"
291,291,166,created,2025-01-11 07:03:59,"{""short_code"":""yG1Lrv"",""original_url"":""https://seeded.app/quiet/orbit/291""}"
292,292,223,created,2025-07-06 12:17:14,"{""short_code"":""YGEELp"",""original_url"":""https://hackstack.io/lively/signal/292""}"
293,293,289,created,2025-01-01 22:02:25,"{""short_code"":""NbrBfZ"",""original_url"":""https://seeded.app/tidy/journey/293""}"
294,294,62,created,2025-06-23 00:47:20,"{""short_code"":""psAUIu"",""original_url"":""https://opswise.net/navy/quartz/294""}"
295,295,191,created,2025-02-25 11:31:19,"{""short_code"":""J9r20u"",""original_url"":""https://hackstack.io/ember/pioneer/295""}"
296,296,61,created,2025-11-05 11:06:51,"{""short_code"":""azYMef"",""original_url"":""https://opswise.net/ivory/island/296""}"
297,297,209,created,2025-12-20 14:56:37,"{""short_code"":""v7D2Rq"",""original_url"":""https://relay.cloud/calm/garden/297""}"
298,298,125,created,2025-04-03 03:51:43,"{""short_code"":""0Edwzi"",""original_url"":""https://hackstack.io/clear/anchor/298""}"
299,299,81,created,2025-02-05 04:57:23,"{""short_code"":""ixObeE"",""original_url"":""https://hackstack.io/harbor/pioneer/299""}"
300,300,375,created,2025-05-15 07:18:26,"{""short_code"":""Q7u1SC"",""original_url"":""https://example.com/dawn/garden/300""}"
301,301,25,created,2025-01-21 21:46:23,"{""short_code"":""JNk7HB"",""original_url"":""https://hackstack.io/harbor/river/301""}"
302,302,38,created,2025-06-24 23:45:43,"{""short_code"":""hVN7bx"",""original_url"":""https://opswise.net/silver/field/302""}"
303,303,369,created,2025-05-17 02:04:53,"{""short_code"":""4Zweyl"",""original_url"":""https://hackstack.io/calm/engine/303""}"
304,304,321,created,2025-07-19 10:28:41,"{""short_code"":""uSbWmM"",""original_url"":""https://opswise.net/tidy/field/304""}"
305,305,249,created,2025-05-08 14:30:13,"{""short_code"":""Y6gNkC"",""original_url"":""https://acme.dev/mellow/anchor/305""}"
306,306,9,created,2025-02-11 22:26:38,"{""short_code"":""mcV7OT"",""original_url"":""https://example.com/ember/valley/306""}"
307,307,81,created,2026-02-17 20:27:05,"{""short_code"":""GibcV8"",""original_url"":""https://example.com/amber/yard/307""}"
308,308,387,created,2025-06-26 12:33:31,"{""short_code"":""KbeTUw"",""original_url"":""https://example.com/navy/garden/308""}"
309,309,67,created,2026-02-06 19:51:47,"{""short_code"":""rz5d1r"",""original_url"":""https://acme.dev/lively/valley/309""}"
310,310,213,created,2025-06-20 00:31:39,"{""short_code"":""oIpDX0"",""original_url"":""https://hackstack.io/mellow/zenith/310""}"
311,311,31,created,2025-07-20 00:26:44,"{""short_code"":""3RdEqw"",""original_url"":""https://seeded.app/cobalt/orbit/311""}"
312,312,219,created,2025-03-10 09:00:02,"{""short_code"":""mnUWyA"",""original_url"":""https://example.com/rapid/engine/312""}"
313,313,97,created,2025-05-29 06:22:48,"{""short_code"":""w8scuO"",""original_url"":""https://example.com/clear/yard/313""}"
314,314,244,created,2026-01-31 16:04:58,"{""short_code"":""GbkmFi"",""original_url"":""https://opswise.net/forest/zenith/314""}"
315,315,1,created,2025-02-06 14:51:12,"{""short_code"":""vJdOxJ"",""original_url"":""https://relay.cloud/mellow/harvest/315""}"
316,316,194,created,2025-06-24 14:35:42,"{""short_code"":""FHMepa"",""original_url"":""https://hackstack.io/harbor/garden/316""}"
317,317,333,created,2025-02-18 02:46:25,"{""short_code"":""yTSwGq"",""original_url"":""https://hackstack.io/jade/orbit/317""}"
318,318,280,created,2026-01-31 15:38:39,"{""short_code"":""69URnm"",""original_url"":""https://seeded.app/clear/uplink/318""}"
319,319,170,created,2025-03-16 14:44:40,"{""short_code"":""i18V8L"",""original_url"":""https://example.com/silver/field/319""}"
320,320,305,created,2025-07-10 18:47:14,"{""short_code"":""x5Mpnb"",""original_url"":""https://opswise.net/forest/lagoon/320""}"
321,321,206,created,2026-02-20 01:29:43,"{""short_code"":""ghmxwV"",""original_url"":""https://acme.dev/forest/journey/321""}"
322,322,130,created,2026-02-04 01:06:00,"{""short_code"":""wsY9Wk"",""original_url"":""https://seeded.app/dawn/window/322""}"
323,323,295,created,2025-06-03 07:17:13,"{""short_code"":""m94GyH"",""original_url"":""https://hackstack.io/clear/engine/323""}"
324,324,303,created,2025-01-01 08:29:25,"{""short_code"":""91zuf6"",""original_url"":""https://seeded.app/ember/valley/324""}"
325,325,271,created,2025-01-12 21:50:00,"{""short_code"":""EuDQe7"",""original_url"":""https://hackstack.io/opal/trail/325""}"
326,326,345,created,2025-05-18 05:22:11,"{""short_code"":""vVz8Gi"",""original_url"":""https://relay.cloud/ivory/canyon/326""}"
327,327,90,created,2025-09-25 22:17:45,"{""short_code"":""VwLo8M"",""original_url"":""https://acme.dev/tidy/anchor/327""}"
328,328,32,created,2025-01-17 18:57:30,"{""short_code"":""lpOoOD"",""original_url"":""https://example.com/brisk/signal/328""}"
329,329,151,created,2025-03-11 19:23:58,"{""short_code"":""3wbYMQ"",""original_url"":""https://example.com/gold/lagoon/329""}"
330,330,154,created,2025-09-03 06:50:03,"{""short_code"":""q6iF3r"",""original_url"":""https://acme.dev/silver/trail/330""}"
331,331,229,created,2025-01-21 07:23:49,"{""short_code"":""7yIZ1Q"",""original_url"":""https://seeded.app/jade/journey/331""}"
332,332,32,created,2026-02-10 17:15:24,"{""short_code"":""WjbESf"",""original_url"":""https://acme.dev/rapid/canyon/332""}"
333,333,19,created,2025-08-02 11:52:24,"{""short_code"":""OiYN8E"",""original_url"":""https://acme.dev/dawn/trail/333""}"
334,334,314,created,2025-07-04 13:31:15,"{""short_code"":""laB1LR"",""original_url"":""https://example.com/mellow/anchor/334""}"
335,335,211,created,2025-10-06 03:25:45,"{""short_code"":""2O5nzV"",""original_url"":""https://acme.dev/ivory/lagoon/335""}"
336,336,132,created,2025-03-31 04:00:53,"{""short_code"":""liftBr"",""original_url"":""https://acme.dev/silver/yard/336""}"
337,337,76,created,2025-08-06 10:33:26,"{""short_code"":""v7QJsU"",""original_url"":""https://example.com/opal/river/337""}"
338,338,254,created,2025-09-19 07:52:33,"{""short_code"":""aHRYnt"",""original_url"":""https://example.com/tidy/network/338""}"
339,339,204,created,2025-02-22 12:17:11,"{""short_code"":""Vbl0YS"",""original_url"":""https://acme.dev/clear/field/339""}"
340,340,53,created,2026-01-08 09:43:12,"{""short_code"":""qHQHBf"",""original_url"":""https://hackstack.io/jade/journey/340""}"
341,341,278,created,2026-01-25 12:38:56,"{""short_code"":""PwCIxR"",""original_url"":""https://relay.cloud/clear/window/341""}"
342,342,1,created,2025-07-26 00:05:08,"{""short_code"":""7g59zY"",""original_url"":""https://opswise.net/silver/uplink/342""}"
343,343,383,created,2025-04-10 08:18:50,"{""short_code"":""gyd0d2"",""original_url"":""https://acme.dev/cobalt/kernel/343""}"
344,344,68,created,2025-12-20 03:47:31,"{""short_code"":""OWXzDA"",""original_url"":""https://example.com/amber/zenith/344""}"
345,345,26,created,2025-03-23 17:37:45,"{""short_code"":""mScIUb"",""original_url"":""https://example.com/cobalt/beacon/345""}"
346,346,245,created,2025-12-12 23:13:26,"{""short_code"":""UVBOO7"",""original_url"":""https://seeded.app/calm/kernel/346""}"
347,347,102,created,2025-07-14 19:05:03,"{""short_code"":""0khetf"",""original_url"":""https://hackstack.io/forest/orbit/347""}"
348,348,108,created,2025-08-30 03:37:13,"{""short_code"":""o6kQgs"",""original_url"":""https://seeded.app/lively/window/348""}"
349,349,54,created,2025-12-26 16:46:44,"{""short_code"":""U7rPCc"",""original_url"":""https://seeded.app/jade/signal/349""}"
350,350,281,created,2025-01-19 07:22:43,"{""short_code"":""LAghdH"",""original_url"":""https://relay.cloud/jade/canyon/350""}"
351,351,94,created,2025-05-05 07:05:27,"{""short_code"":""xyMvAI"",""original_url"":""https://hackstack.io/warm/garden/351""}"
352,352,209,created,2025-10-31 07:58:34,"{""short_code"":""c1grvH"",""original_url"":""https://acme.dev/cobalt/kernel/352""}"
353,353,73,created,2025-12-09 00:00:57,"{""short_code"":""vXuekG"",""original_url"":""https://opswise.net/opal/meadow/353""}"
354,354,371,created,2026-02-12 01:10:24,"{""short_code"":""uWVy1d"",""original_url"":""https://acme.dev/clear/meadow/354""}"
355,355,368,created,2025-07-05 08:50:11,"{""short_code"":""kTTBDe"",""original_url"":""https://example.com/proud/journey/355""}"
356,356,124,created,2025-01-20 01:00:52,"{""short_code"":""7505lz"",""original_url"":""https://opswise.net/calm/anchor/356""}"
357,357,255,created,2025-09-03 08:43:43,"{""short_code"":""rP5Eyj"",""original_url"":""https://seeded.app/young/field/357""}"
